probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
KRT18_19582	5228.66775365421	3.36531479066902e-11	1.07113162194437e-09	2.00262983760669	1	0	0	PFOS20vsDMSO.txt	3875	KRT18
HIST1H1C_2950	1580.60017989626	3.44051448200746e-11	1.07964313604403e-09	-1.58582430777443	0	1	0	PFOS20vsDMSO.txt	3006	HIST1H1C
CFHR1_28694	17751.2721705556	4.852610665303e-11	1.50161341142987e-09	-1.58429309085526	0	1	0	PFOS20vsDMSO.txt	3078	CFHR1
TXNRD1_7440	551.232259041612	5.10547039429463e-11	1.55821753951896e-09	2.76767572795252	1	0	0	PFOS20vsDMSO.txt	7296	TXNRD1
CDK4_1203	687.593264867251	5.59610784526126e-11	1.68488219989758e-09	1.53554666519881	1	0	0	PFOS20vsDMSO.txt	1019	CDK4
NOP56_4635	684.05643353407	7.71509670396961e-11	2.29189806085924e-09	1.60199217619607	1	0	0	PFOS20vsDMSO.txt	10528	NOP56
GLUD1_2678	126.18658372458	8.10282413041697e-11	2.3533800410699e-09	-2.63413865665181	0	1	0	PFOS20vsDMSO.txt	2746	GLUD1
TRIB3_7337	1003.51879266262	8.13331522272813e-11	2.3533800410699e-09	2.38910771603888	1	0	0	PFOS20vsDMSO.txt	57761	TRIB3
RNASE6_10652	125.889353353797	1.47991593636135e-10	4.22724705924755e-09	-3.97211650405483	0	1	0	PFOS20vsDMSO.txt	6039	RNASE6
PANK3_16409	1519.15443271869	1.65466700368677e-10	4.6665798534356e-09	-1.42605504871631	0	0	0	PFOS20vsDMSO.txt	79646	PANK3
RPL35_21373	2665.40371900293	2.37243978161105e-10	6.60724479178677e-09	1.5163231004089	1	0	0	PFOS20vsDMSO.txt	11224	RPL35
PEG10_18691	209.637137942469	2.71455626540098e-10	7.46670538186837e-09	6.62267089927832	1	0	0	PFOS20vsDMSO.txt	23089	PEG10
TSKU_7371	1652.03337839009	3.48872511966039e-10	9.47912142268702e-09	2.18426543820779	1	0	0	PFOS20vsDMSO.txt	25987	TSKU
ADH1A_26384	57198.1432753482	3.62133194727957e-10	9.72087660064925e-09	-1.60485039313058	0	1	0	PFOS20vsDMSO.txt	124	ADH1A
RPL29_12206	2171.66861731272	3.92150837684614e-10	1.04013341233491e-08	1.46233019310661	0	0	0	PFOS20vsDMSO.txt	6159	RPL29
SLC51A_15250	876.029745893808	4.59984898536867e-10	1.20570159287075e-08	2.06804820222856	1	0	0	PFOS20vsDMSO.txt	200931	SLC51A
C1S_20607	23623.8502026503	7.52176177085038e-10	1.94866107272729e-08	-1.63711066855271	0	1	0	PFOS20vsDMSO.txt	716	C1S
DDC_27100	326.766290295568	8.06018839517363e-10	2.06414939591343e-08	-1.99572787804795	0	1	0	PFOS20vsDMSO.txt	1644	DDC
RPL28_12205	4196.26001496927	9.34390500502261e-10	2.33912588215622e-08	1.44366391467039	0	0	0	PFOS20vsDMSO.txt	6158	RPL28
RPL8_5955	2186.89705854488	9.29878146830731e-10	2.33912588215622e-08	1.495417215285	0	0	0	PFOS20vsDMSO.txt	6132	RPL8
PARP14_15187	238.289628319098	1.02538508095966e-09	2.53839773375347e-08	-2.79449890381797	0	1	0	PFOS20vsDMSO.txt	54625	PARP14
PLGLB2_19207	45.2290975135098	1.30613838434193e-09	3.19788606627891e-08	-4.83134276524332	0	1	0	PFOS20vsDMSO.txt	5342	PLGLB2
RPL19_5921	5645.79413470944	1.39838291406301e-09	3.3865186223178e-08	1.450941469525	0	0	0	PFOS20vsDMSO.txt	6143	RPL19
CRP_15847	1632.69013240842	2.34109696083742e-09	5.60856347176965e-08	3.30807757059597	1	0	0	PFOS20vsDMSO.txt	1401	CRP
CYP4A11_15140	4947.71124266252	2.37257703685904e-09	5.62351238098079e-08	-1.46146335518731	0	0	0	PFOS20vsDMSO.txt	1579	CYP4A11
CYP2A6_1709	781.862379091341	2.46492790289062e-09	5.7809045975161e-08	-2.47449499130381	0	1	0	PFOS20vsDMSO.txt	1548	CYP2A6
NME1_27589	1473.03352527661	2.67863769459203e-09	6.21667164953233e-08	1.64455898500904	1	0	0	PFOS20vsDMSO.txt	4830	NME1
CLIC4_1388	1787.08541499587	2.92120056798402e-09	6.70972666543133e-08	-1.54979597767022	0	1	0	PFOS20vsDMSO.txt	25932	CLIC4
FMO1_13664	130.564298529974	3.95964424490537e-09	9.00212997719303e-08	-3.17700031596843	0	1	0	PFOS20vsDMSO.txt	2326	FMO1
ACSL1_75	5283.49656073963	4.8817756479259e-09	1.09864607510898e-07	1.73222786638725	1	0	0	PFOS20vsDMSO.txt	2180	ACSL1
MYC_4394	326.902179438072	5.31919270860484e-09	1.18511613547716e-07	2.43125013105616	1	0	0	PFOS20vsDMSO.txt	4609	MYC
RPS6_6014	3249.43547907656	8.96242604363498e-09	1.97705794309096e-07	1.42554527834905	0	0	0	PFOS20vsDMSO.txt	6194	RPS6
ABCB1_12	384.049603092817	1.19481087008278e-08	2.60984178288671e-07	1.90858688195327	1	0	0	PFOS20vsDMSO.txt	5243	ABCB1
ADH1B_20117	65105.5217559942	1.26053209946715e-08	2.72666555108039e-07	-1.57728218045258	0	1	0	PFOS20vsDMSO.txt	125	ADH1B
ABCA6_22690	371.234914317107	1.59817638111406e-08	3.42378555492511e-07	-2.06247623740389	0	1	0	PFOS20vsDMSO.txt	23460	ABCA6
RPS7_6021	1821.67627739288	1.72083408899441e-08	3.65144604788528e-07	1.59545560370018	1	0	0	PFOS20vsDMSO.txt	6201	RPS7
HERPUD1_2924	764.098740857735	1.78136631357816e-08	3.74423032703033e-07	1.53745185834924	1	0	0	PFOS20vsDMSO.txt	9709	HERPUD1
HIST1H2BD_27314	595.67585439459	1.830150310596e-08	3.81081765608214e-07	-1.68819835378773	0	1	0	PFOS20vsDMSO.txt	3017	HIST1H2BD
SLC2A2_6439	2137.88350206717	2.04334433260035e-08	4.21534367873479e-07	-2.03370315140215	0	1	0	PFOS20vsDMSO.txt	6514	SLC2A2
EIF4EBP1_28851	363.62155431584	2.38982439012434e-08	4.88488875339177e-07	2.08873829574077	1	0	0	PFOS20vsDMSO.txt	1978	EIF4EBP1
TMEM97_7217	1784.09378933627	2.46673391261773e-08	4.99625741573846e-07	-1.82572655394334	0	1	0	PFOS20vsDMSO.txt	27346	TMEM97
CMSS1_22063	133.570368345438	2.70334357150902e-08	5.39326824877293e-07	2.1824104327249	1	0	0	PFOS20vsDMSO.txt	84319	CMSS1
CNN3_11840	2145.05089260196	2.7111581860977e-08	5.39326824877293e-07	-1.57362126402102	0	1	0	PFOS20vsDMSO.txt	1266	CNN3
XBP1_7759	1241.66207385331	3.47790540756002e-08	6.85732145844578e-07	-1.59411274052341	0	1	0	PFOS20vsDMSO.txt	7494	XBP1
FASN_11197	3056.58355133166	4.26989905549543e-08	8.34503078565247e-07	-2.13976725120485	0	1	0	PFOS20vsDMSO.txt	2194	FASN
PGRMC1_5105	2563.6756580333	5.03737038812518e-08	9.75935758673297e-07	-1.72690584683685	0	1	0	PFOS20vsDMSO.txt	10857	PGRMC1
F2_2286	2892.21885203153	7.06290872392979e-08	1.35656557214789e-06	-1.52188314688289	0	1	0	PFOS20vsDMSO.txt	2147	F2
RPS5_6011	1516.07478668278	8.54349499322265e-08	1.62691511494872e-06	1.5448046051751	1	0	0	PFOS20vsDMSO.txt	6193	RPS5
ARHGEF2_423	179.224113126381	9.84687783652157e-08	1.85922405252289e-06	2.4661251288712	1	0	0	PFOS20vsDMSO.txt	9181	ARHGEF2
ADI1_135	2426.68050251443	1.09191072260627e-07	2.04435049577039e-06	-1.69476403033495	0	1	0	PFOS20vsDMSO.txt	55256	ADI1
MAOB_13383	2723.17489134311	1.13908546370421e-07	2.11490201094416e-06	-1.47465620431902	0	0	0	PFOS20vsDMSO.txt	4129	MAOB
LDLR_19353	372.49191153794	1.21492286152235e-07	2.23706457477008e-06	-2.1991796506379	0	1	0	PFOS20vsDMSO.txt	3949	LDLR
PRKAB2_24437	196.273266690363	1.56493471118478e-07	2.85792994796696e-06	-2.2180145605893	0	1	0	PFOS20vsDMSO.txt	5565	PRKAB2
TNFRSF21_7250	226.323285912448	1.64864047889531e-07	2.98631787559249e-06	2.42700256871785	1	0	0	PFOS20vsDMSO.txt	27242	TNFRSF21
C1R_871	6339.56966247227	1.81745480523496e-07	3.26555589198669e-06	-1.63227706717589	0	1	0	PFOS20vsDMSO.txt	715	C1R
CYP4A22_22794	2329.27127759408	2.01422393541918e-07	3.59015274249115e-06	-1.6027597248996	0	1	0	PFOS20vsDMSO.txt	284541	CYP4A22
EEF1B2_14833	2024.34102103487	2.32328071971858e-07	4.10815035201031e-06	1.53154132862071	1	0	0	PFOS20vsDMSO.txt	1933	EEF1B2
ATF4_500	2422.51941298372	2.38515632152656e-07	4.18435297981195e-06	1.4274341209231	0	0	0	PFOS20vsDMSO.txt	468	ATF4
AFP_158	120.528213304181	2.52042269274e-07	4.38711074955057e-06	-3.55755433404585	0	1	0	PFOS20vsDMSO.txt	174	AFP
HYOU1_3177	291.634408519734	2.5639122758056e-07	4.42821438022859e-06	1.79378431845007	1	0	0	PFOS20vsDMSO.txt	10525	HYOU1
BPHL_28205	1133.65666164764	3.20209897859891e-07	5.48790501870644e-06	-1.45886144017602	0	0	0	PFOS20vsDMSO.txt	670	BPHL
NME1_4611	441.089431849895	3.30200393689594e-07	5.61592730641539e-06	1.71229393354984	1	0	0	PFOS20vsDMSO.txt	654364	NME1
ITPR2_3454	326.004674324349	3.49624758220441e-07	5.85687188958754e-06	-2.17549409842521	0	1	0	PFOS20vsDMSO.txt	3709	ITPR2
RNASE4_25972	4860.85455951583	3.48157134045805e-07	5.85687188958754e-06	-1.45525808819535	0	0	0	PFOS20vsDMSO.txt	6038	RNASE4
FGFR2_2417	758.929056332096	4.3039236698838e-07	7.15607607201576e-06	2.01930871833562	1	0	0	PFOS20vsDMSO.txt	2263	FGFR2
AKR1B10_19908	3625.62902416012	4.94814843069987e-07	8.16627755822172e-06	2.08884476794966	1	0	0	PFOS20vsDMSO.txt	57016	AKR1B10
LAP3_3740	1324.14701136394	5.57024934502521e-07	9.12537907405601e-06	-1.43366945158493	0	0	0	PFOS20vsDMSO.txt	51056	LAP3
PRELID3B_6554	988.586311184609	5.75995403579322e-07	9.36728291368415e-06	1.40275219354706	0	0	0	PFOS20vsDMSO.txt	51012	PRELID3B
SNAI2_24257	141.093011686937	6.67373845664831e-07	1.07747023778351e-05	-3.21833365799589	0	1	0	PFOS20vsDMSO.txt	6591	SNAI2
ACADL_23253	351.995705185479	7.68507931342112e-07	1.23182422376275e-05	-1.75088051391732	0	1	0	PFOS20vsDMSO.txt	33	ACADL
SCP2_6152	4526.43159111592	7.78964989541764e-07	1.23966714049932e-05	-1.51726210322311	0	1	0	PFOS20vsDMSO.txt	6342	SCP2
CAT_999	13702.6144628278	8.31273060054578e-07	1.31352934595858e-05	-1.41628346345269	0	0	0	PFOS20vsDMSO.txt	847	CAT
PIK3R1_15690	330.38527868495	8.46839286628535e-07	1.32870276803407e-05	-2.27952420470963	0	1	0	PFOS20vsDMSO.txt	5295	PIK3R1
GHR_2644	942.888412721092	1.05031717252288e-06	1.63643822404264e-05	-1.83850309443052	0	1	0	PFOS20vsDMSO.txt	2690	GHR
TCEAL9_11904	397.739548472819	1.16294697206677e-06	1.79933739844775e-05	1.6993816065706	1	0	0	PFOS20vsDMSO.txt	51186	TCEAL9
CCT5_23696	1796.80866001787	1.30757376548985e-06	2.00915472380096e-05	1.37017768389696	0	0	0	PFOS20vsDMSO.txt	22948	CCT5
ALDOC_233	130.05831562503	1.31992387617956e-06	2.01423999734798e-05	-2.74299637214965	0	1	0	PFOS20vsDMSO.txt	230	ALDOC
RPLP0_20556	2179.8517855007	1.34580815540083e-06	2.03976909539664e-05	1.39667210142381	0	0	0	PFOS20vsDMSO.txt	6175	RPLP0
AGXT2_16258	40.3117302608477	1.55398600883335e-06	2.3393789376221e-05	-4.02636640546683	0	1	0	PFOS20vsDMSO.txt	64902	AGXT2
RAN_5725	1526.07829633584	1.62750532897492e-06	2.43361199527256e-05	1.50407719094506	1	0	0	PFOS20vsDMSO.txt	5901	RAN
NAMPT_28431	3259.43027879735	1.6516216555401e-06	2.45320869902889e-05	-1.52904765297291	0	1	0	PFOS20vsDMSO.txt	10135	NAMPT
F5_24874	295.007014010608	1.74986475005226e-06	2.58191964444797e-05	-2.17775872861993	0	1	0	PFOS20vsDMSO.txt	2153	F5
NSDHL_4728	82.4528049816732	1.79028882577536e-06	2.62418651567599e-05	-2.70854299109044	0	1	0	PFOS20vsDMSO.txt	50814	NSDHL
RPL3_5932	7997.48880570278	1.81902115232244e-06	2.64887524664993e-05	1.4183807969257	0	0	0	PFOS20vsDMSO.txt	6122	RPL3
GUSB_19359	1750.57445658056	1.85565599666705e-06	2.68467633803518e-05	-1.45521760507921	0	0	0	PFOS20vsDMSO.txt	2990	GUSB
MBL2_16596	148.544046118798	2.18810124966393e-06	3.14521908661371e-05	3.18793866925584	1	0	0	PFOS20vsDMSO.txt	4153	MBL2
ITGA1_27365	875.221990962646	2.27806048077836e-06	3.25353766100909e-05	-1.66502693522497	0	1	0	PFOS20vsDMSO.txt	3672	ITGA1
RPS2_5983	1718.97309667018	2.65025085322347e-06	3.76099293056171e-05	1.58767962233128	1	0	0	PFOS20vsDMSO.txt	6187	RPS2
CCT6A_22369	2086.16038590231	2.83634202801423e-06	3.99960129013652e-05	1.34542203503246	0	0	0	PFOS20vsDMSO.txt	908	CCT6A
EIF3E_2094	3869.34509160544	2.8827731292589e-06	4.0395085106848e-05	1.33577575790942	0	0	0	PFOS20vsDMSO.txt	3646	EIF3E
NME2_28197	285.27918671927	2.99480589391261e-06	4.17026720727331e-05	1.72990503175977	1	0	0	PFOS20vsDMSO.txt	4831	NME2
MPC2_4243	1475.99729336034	3.02007901642669e-06	4.17933916062029e-05	-1.33133837805384	0	0	0	PFOS20vsDMSO.txt	25874	MPC2
AKR1C3_203	2406.84178575647	3.31389934813062e-06	4.55763441212038e-05	1.70591426573357	1	0	0	PFOS20vsDMSO.txt	8644	AKR1C3
ENOPH1_2156	267.994995647467	3.44772770737176e-06	4.71259959019895e-05	1.61014604662067	1	0	0	PFOS20vsDMSO.txt	58478	ENOPH1
ACSL5_23312	783.234309621895	3.54535813045472e-06	4.81649872844703e-05	1.66022280983542	1	0	0	PFOS20vsDMSO.txt	51703	ACSL5
HIST2H2AA4_2963	475.359579308387	3.80281941997246e-06	5.13495858648402e-05	-1.56989707596223	0	1	0	PFOS20vsDMSO.txt	8337	HIST2H2AA4
GRB10_2771	276.367893706992	4.20837003793406e-06	5.64834243645608e-05	-1.71296000122345	0	1	0	PFOS20vsDMSO.txt	2887	GRB10
ATP1B1_527	672.044982716148	4.45098545333138e-06	5.8728053911432e-05	-1.7388441473803	0	1	0	PFOS20vsDMSO.txt	481	ATP1B1
CYP2C9_1720	3094.4480242349	4.45468631554399e-06	5.8728053911432e-05	-1.63908478115409	0	1	0	PFOS20vsDMSO.txt	1559	CYP2C9
DDIT3_16736	182.047531399125	4.44657039692832e-06	5.8728053911432e-05	2.41323801435917	1	0	0	PFOS20vsDMSO.txt	1649	DDIT3
ASS1_10887	2077.33223636545	4.91885657763906e-06	6.44659556175283e-05	1.44676222936992	0	0	0	PFOS20vsDMSO.txt	445	ASS1
RPL11_5914	9993.74056748716	6.68792444438236e-06	8.71385711232977e-05	1.29908383939928	0	0	0	PFOS20vsDMSO.txt	6135	RPL11
TSC22D3_7366	155.95462420451	6.99869838561554e-06	9.06575581578571e-05	-2.28503764477142	0	1	0	PFOS20vsDMSO.txt	1831	TSC22D3
ATF5_501	4397.58455352192	7.21024957382929e-06	9.28580118525529e-05	1.56972397028657	1	0	0	PFOS20vsDMSO.txt	22809	ATF5
NAT2_4457	346.693655975875	7.71037695263928e-06	9.87282750027604e-05	-1.52599257523128	0	1	0	PFOS20vsDMSO.txt	10	NAT2
ACOX1_20713	2413.33081946946	8.07126283764802e-06	0.000102758706298742	1.51698354963685	1	0	0	PFOS20vsDMSO.txt	51	ACOX1
SNHG8_6618	1913.69043821789	8.39676433509461e-06	0.000106295403060175	1.38893743901742	0	0	0	PFOS20vsDMSO.txt	100093630	SNHG8
NET1_27578	338.062981434954	8.5076930900865e-06	0.000107091187597247	-1.60789397558179	0	1	0	PFOS20vsDMSO.txt	10276	NET1
UQCRC1_13094	1848.36689980638	8.58561709147178e-06	0.000107464915055051	1.31064957739984	0	0	0	PFOS20vsDMSO.txt	7384	UQCRC1
FPGS_27241	537.180822406007	9.73406290945055e-06	0.000121159174090815	1.54447790685926	1	0	0	PFOS20vsDMSO.txt	2356	FPGS
PXMP2_5641	124.592117732695	9.99301852122995e-06	0.000123691362585002	-1.91654547931251	0	1	0	PFOS20vsDMSO.txt	5827	PXMP2
C3AR1_16101	119.495038205716	1.09913883201513e-05	0.000135297310371807	-2.91320134263713	0	1	0	PFOS20vsDMSO.txt	719	C3AR1
