probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
PEG10_18691	286.0873109504	1.33432003404776e-30	6.71814621793816e-29	10.8515068073713	1	0	0	PFOS20vsDMSO.txt	23089	PEG10
SAA1_22122	3668.15356458699	1.58012982118778e-30	7.77495696107167e-29	-10.8567580728119	0	1	0	PFOS20vsDMSO.txt	6288	SAA1
CYP3A4_20661	12288.7886951583	2.6479132645717e-30	1.27394049284394e-28	8.02592024549114	1	0	0	PFOS20vsDMSO.txt	1576	CYP3A4
SCP2_27826	3612.18501763432	5.25110885426834e-30	2.47144579771542e-28	-3.07812271351491	0	1	0	PFOS20vsDMSO.txt	6342	SCP2
EEF2_2042	8032.29805308706	8.37554859903511e-29	3.8580984504066e-27	2.1778860165797	1	0	0	PFOS20vsDMSO.txt	1938	EEF2
SLC10A1_19648	413.455523898787	8.9260298096437e-29	4.02601136205804e-27	-8.42030052136563	0	1	0	PFOS20vsDMSO.txt	6554	SLC10A1
TMEM97_7217	1825.24721666164	2.7079314721824e-28	1.19646359944386e-26	-2.98248538370507	0	1	0	PFOS20vsDMSO.txt	27346	TMEM97
GHR_2644	933.498946101259	4.80273158158353e-28	2.07958277482567e-26	-3.05975656299676	0	1	0	PFOS20vsDMSO.txt	2690	GHR
UGT2B7_21389	7353.95329961153	7.11639503225965e-28	3.02097945977297e-26	-2.87048303331848	0	1	0	PFOS20vsDMSO.txt	7364	UGT2B7
RPL29_12206	2590.45236219415	3.00539128367809e-27	1.25128310176213e-25	1.94220808119653	1	0	0	PFOS20vsDMSO.txt	6159	RPL29
FN1_27231	10279.3137914148	6.41516550458944e-27	2.6205345881955e-25	-2.79403011380952	0	1	0	PFOS20vsDMSO.txt	2335	FN1
FN1_13666	3586.29276440472	4.48392462774096e-26	1.79772163315911e-24	-2.78200409645914	0	1	0	PFOS20vsDMSO.txt	2335	FN1
APOA1_26063	35219.2806146924	6.39358203311913e-26	2.5167463821278e-24	-3.43545618029088	0	1	0	PFOS20vsDMSO.txt	335	APOA1
FN1_2459	6416.35301756295	7.09775583419183e-26	2.74404310375452e-24	-2.66454647389013	0	1	0	PFOS20vsDMSO.txt	2335	FN1
CYP4A11_15140	2809.30868047854	9.67941254187555e-26	3.6764786233615e-24	-3.47399135110003	0	1	0	PFOS20vsDMSO.txt	1579	CYP4A11
EPHX2_18456	606.691162322121	1.83151085047455e-25	6.83658791599551e-24	-2.79513835588842	0	1	0	PFOS20vsDMSO.txt	2053	EPHX2
EEF1B2_14833	2791.39985838662	2.15143855300376e-25	7.8946855377172e-24	1.99314553543619	1	0	0	PFOS20vsDMSO.txt	1933	EEF1B2
CD55_1141	161.845930641934	2.21547546238531e-25	7.99417396010699e-24	4.55261319591356	1	0	0	PFOS20vsDMSO.txt	1604	CD55
RPL19_5921	6244.53410894219	6.70452110860842e-25	2.37955544264545e-23	1.69530179997706	1	0	0	PFOS20vsDMSO.txt	6143	RPL19
UGT2B7_7548	969.845800508955	1.10157855746429e-24	3.84664125308094e-23	-5.38432906595922	0	1	0	PFOS20vsDMSO.txt	7364	UGT2B7
CYP4A22_22794	1560.24775366779	9.80476677556326e-24	3.36941588398325e-22	-3.35437072093325	0	1	0	PFOS20vsDMSO.txt	284541	CYP4A22
RPS18_5982	2339.32094999574	4.86925244306917e-22	1.64717680300699e-20	1.95749974921178	1	0	0	PFOS20vsDMSO.txt	6222	RPS18
AKR1C3_203	2158.65810924443	7.09626739201701e-22	2.36360290826413e-20	3.44981949787422	1	0	0	PFOS20vsDMSO.txt	8644	AKR1C3
FDFT1_2382	435.088056142722	8.10041711144405e-22	2.65718227973884e-20	-3.77650897474996	0	1	0	PFOS20vsDMSO.txt	2222	FDFT1
RNASE4_25972	2867.9318796177	5.84613756103609e-21	1.8890877342751e-19	-2.10579769758369	0	1	0	PFOS20vsDMSO.txt	6038	RNASE4
AKR1B10_19908	2346.11997011004	6.53465465624889e-21	2.08051872511454e-19	4.5909492049944	1	0	0	PFOS20vsDMSO.txt	57016	AKR1B10
RPL8_5955	2205.53184463528	7.68015873721791e-21	2.40978893711258e-19	1.73965114398429	1	0	0	PFOS20vsDMSO.txt	6132	RPL8
LSS_14888	257.583066082871	1.74461312964253e-20	5.39583917953724e-19	-4.04000876056749	0	1	0	PFOS20vsDMSO.txt	4047	LSS
TRIB3_7337	1503.53500319793	3.96514907370565e-20	1.20909123162996e-18	3.43652891771411	1	0	0	PFOS20vsDMSO.txt	57761	TRIB3
SLC22A7_18103	1334.54548286477	6.3789167027389e-20	1.91810481408746e-18	-2.56644355940957	0	1	0	PFOS20vsDMSO.txt	10864	SLC22A7
F2_2286	1531.43240165921	1.12748022781255e-19	3.34382834686873e-18	-2.10372602824547	0	1	0	PFOS20vsDMSO.txt	2147	F2
TNFRSF21_7250	251.376458203764	1.15060065812169e-19	3.36628435788304e-18	4.21257851753871	1	0	0	PFOS20vsDMSO.txt	27242	TNFRSF21
CYP3A4_28338	4065.09428602574	7.37905146939651e-19	2.13008619083246e-17	5.49645318152147	1	0	0	PFOS20vsDMSO.txt	1576	CYP3A4
SNHG8_6618	2014.11999201481	7.98914059644157e-19	2.27585386727579e-17	1.97874784898331	1	0	0	PFOS20vsDMSO.txt	100093630	SNHG8
SCP2_6152	3068.1750759641	8.884091312954e-19	2.49792957046044e-17	-2.19958658990226	0	1	0	PFOS20vsDMSO.txt	6342	SCP2
HIST1H1C_2950	1223.35693870163	3.63397392813957e-18	1.00866071210541e-16	-1.89856819727016	0	1	0	PFOS20vsDMSO.txt	3006	HIST1H1C
HSPD1_3152	2464.39349116818	5.36308017713825e-18	1.46975551689928e-16	2.2103590279522	1	0	0	PFOS20vsDMSO.txt	3329	HSPD1
ATF4_500	2460.82543131521	6.6306575510756e-18	1.79442169975983e-16	1.68296433099904	1	0	0	PFOS20vsDMSO.txt	468	ATF4
PROS1_5451	1704.96663638466	1.79887154137507e-17	4.80809492231732e-16	-1.90321628652565	0	1	0	PFOS20vsDMSO.txt	5627	PROS1
RPL26_5927	2248.28278717652	2.28863701989581e-17	6.04255993667614e-16	1.92816200579016	1	0	0	PFOS20vsDMSO.txt	6154	RPL26
CIDEC_20342	130.476753647585	2.55934093009134e-17	6.67587122126235e-16	3.48648330191304	1	0	0	PFOS20vsDMSO.txt	63924	CIDEC
FGB_2397	5176.3293690464	2.66132123575977e-17	6.85923866121417e-16	-2.66335285523313	0	1	0	PFOS20vsDMSO.txt	2244	FGB
SQSTM1_6740	1065.54553958277	2.92594794008951e-17	7.45256151799269e-16	3.19209343307454	1	0	0	PFOS20vsDMSO.txt	8878	SQSTM1
C3_886	11604.1031602268	3.11587273887955e-17	7.84402846473747e-16	-1.99904311794576	0	1	0	PFOS20vsDMSO.txt	718	C3
CFH_27007	6315.46828323197	4.05232759108899e-17	1.0084240499664e-15	-1.90562887978194	0	1	0	PFOS20vsDMSO.txt	3075	CFH
RPLP0_20556	2261.78942333423	4.6067405344013e-17	1.13336287011123e-15	1.83158187398908	1	0	0	PFOS20vsDMSO.txt	6175	RPLP0
FKBP5_19156	506.728603821567	7.31889374131963e-17	1.78038257864685e-15	-2.42875661591457	0	1	0	PFOS20vsDMSO.txt	2289	FKBP5
RPS6_6014	3498.33713210334	1.60711022871141e-16	3.86599293906689e-15	1.85714996772818	1	0	0	PFOS20vsDMSO.txt	6194	RPS6
SLCO2B1_6541	1065.14527660564	2.0407223624222e-16	4.85512518092754e-15	-2.22048897722836	0	1	0	PFOS20vsDMSO.txt	11309	SLCO2B1
RPL4_5948	8225.50045777444	3.5979854255147e-16	8.46699831112971e-15	1.74937064052335	1	0	0	PFOS20vsDMSO.txt	6124	RPL4
PGRMC1_5105	1277.94368446109	4.19625342572302e-16	9.76869749106489e-15	-2.47860905361312	0	1	0	PFOS20vsDMSO.txt	10857	PGRMC1
AKR1C2_28246	2338.91733864617	5.39174484003166e-16	1.23820371568651e-14	2.89675590534945	1	0	0	PFOS20vsDMSO.txt	1646	AKR1C2
IGFBP1_3266	421.431966132649	5.43322646606092e-16	1.23820371568651e-14	10.0217249090975	1	0	0	PFOS20vsDMSO.txt	3484	IGFBP1
SULT1B1_13188	392.11010699059	8.0916597607482e-16	1.82483785229373e-14	-2.48609276285776	0	1	0	PFOS20vsDMSO.txt	27284	SULT1B1
AQP9_378	638.177614666786	9.79895039021141e-16	2.18708531905234e-14	-2.22659342752661	0	1	0	PFOS20vsDMSO.txt	366	AQP9
CMSS1_22063	187.19627447858	1.25509651847992e-15	2.77273873725411e-14	2.92238505045121	1	0	0	PFOS20vsDMSO.txt	84319	CMSS1
RPL7A_5954	1024.58998858527	1.30327920641393e-15	2.85010048675369e-14	1.60678122771827	1	0	0	PFOS20vsDMSO.txt	6130	RPL7A
PANK3_16409	1265.16220256159	1.56012346984648e-15	3.37766731221763e-14	-1.64784715113085	0	1	0	PFOS20vsDMSO.txt	79646	PANK3
DDIT3_16736	195.588104875172	1.60992611919301e-15	3.4509802455969e-14	3.30256582276967	1	0	0	PFOS20vsDMSO.txt	1649	DDIT3
EIF4EBP1_28851	357.990785191415	2.1770332904586e-15	4.62085987631653e-14	2.43407999285072	1	0	0	PFOS20vsDMSO.txt	1978	EIF4EBP1
RPLP0_5959	1817.26450101433	3.71433005765373e-15	7.80730541244692e-14	1.93646407663728	1	0	0	PFOS20vsDMSO.txt	6175	RPLP0
FOXA1_22204	375.557542460012	6.8783683124598e-15	1.43189109581495e-13	-2.50073574162814	0	1	0	PFOS20vsDMSO.txt	3169	FOXA1
HMGCS2_16503	12315.8000657067	7.14376424336019e-15	1.47297615113093e-13	-2.56117892510962	0	1	0	PFOS20vsDMSO.txt	3158	HMGCS2
BAAT_614	21048.0118899444	7.90479374267811e-15	1.61451683517907e-13	-2.12850010488322	0	1	0	PFOS20vsDMSO.txt	570	BAAT
IGFBP1_10877	211.958168120949	9.53456512839238e-15	1.9291900470065e-13	13.1003115793494	1	0	0	PFOS20vsDMSO.txt	3484	IGFBP1
CAT_999	9442.76796548901	1.25306472043338e-14	2.51193066642433e-13	-1.82937870379861	0	1	0	PFOS20vsDMSO.txt	847	CAT
ORM2_4836	4245.42303168493	1.39437688307162e-14	2.7443872289546e-13	-1.96264219947474	0	1	0	PFOS20vsDMSO.txt	5005	ORM2
PFKP_20061	81.4329863021625	1.38249025565357e-14	2.7443872289546e-13	4.16612954422816	1	0	0	PFOS20vsDMSO.txt	5214	PFKP
RPL32_27803	1584.64118727874	1.93085744289657e-14	3.76604176925323e-13	1.82631774313323	1	0	0	PFOS20vsDMSO.txt	6161	RPL32
NOP56_4635	865.471607740866	2.37743200904998e-14	4.59566098177966e-13	1.95375642451985	1	0	0	PFOS20vsDMSO.txt	10528	NOP56
KRT18_19582	5174.77457890927	3.38502632932416e-14	6.48547079910337e-13	2.35099762254411	1	0	0	PFOS20vsDMSO.txt	3875	KRT18
RPL15_14976	3024.23725639933	4.45236129032233e-14	8.45558087153319e-13	1.69941264157447	1	0	0	PFOS20vsDMSO.txt	6138	RPL15
DUSP1_24234	1200.87705733893	4.59709086425998e-14	8.65452323575901e-13	3.35851117349693	1	0	0	PFOS20vsDMSO.txt	1843	DUSP1
CYP2A6_28673	2694.59203906368	4.656747588639e-14	8.691257352934e-13	-4.63578611863937	0	1	0	PFOS20vsDMSO.txt	1548	CYP2A6
POR_23019	485.539560715942	5.6793214059546e-14	1.05091716614459e-12	2.58793272381949	1	0	0	PFOS20vsDMSO.txt	5447	POR
FGG_23945	3554.33944149013	6.07115136228343e-14	1.11390192367319e-12	-2.53127632181864	0	1	0	PFOS20vsDMSO.txt	2266	FGG
BPHL_28205	786.943036700514	7.11493966182539e-14	1.29444070318084e-12	-1.92383675306322	0	1	0	PFOS20vsDMSO.txt	670	BPHL
KRT7_10561	148.392249661199	8.9357117711569e-14	1.61215133204622e-12	5.81782160874243	1	0	0	PFOS20vsDMSO.txt	3855	KRT7
GSR_28346	1016.03608061909	1.09501367541132e-13	1.95926000600455e-12	1.75647568368397	1	0	0	PFOS20vsDMSO.txt	2936	GSR
PIK3R1_15690	259.039651533242	1.15763989246442e-13	2.05433636654547e-12	-2.92447348691016	0	1	0	PFOS20vsDMSO.txt	5295	PIK3R1
CNN3_11840	1965.61881599637	1.23726197023903e-13	2.17778224842886e-12	-1.74263478190641	0	1	0	PFOS20vsDMSO.txt	1266	CNN3
CLU_15548	604.167346486462	1.59027423215626e-13	2.77656751017605e-12	-2.23168235271134	0	1	0	PFOS20vsDMSO.txt	1191	CLU
AKR1C3_26820	2116.13497813391	1.84169411201661e-13	3.18981420201278e-12	2.83027564111758	1	0	0	PFOS20vsDMSO.txt	8644	AKR1C3
RPL3_5932	9687.76581523052	1.8737132127619e-13	3.21951516319803e-12	1.58073165042748	1	0	0	PFOS20vsDMSO.txt	6122	RPL3
ABCB1_12	330.143818160155	2.31646473994115e-13	3.94893398580518e-12	2.4782064603893	1	0	0	PFOS20vsDMSO.txt	5243	ABCB1
FMO1_13664	112.213173556927	4.0516667159842e-13	6.85301440633265e-12	-4.1619726812242	0	1	0	PFOS20vsDMSO.txt	2326	FMO1
CYP2A6_1709	362.930768657195	4.25062904996417e-13	7.13380766912592e-12	-5.07580331853151	0	1	0	PFOS20vsDMSO.txt	1548	CYP2A6
EIF2S2_2088	450.950102269548	4.43934086372281e-13	7.39320997689221e-12	1.95294694532847	1	0	0	PFOS20vsDMSO.txt	8894	EIF2S2
ITGA1_27365	731.299068706318	5.41510471676516e-13	8.94939061969205e-12	-2.02125951418354	0	1	0	PFOS20vsDMSO.txt	3672	ITGA1
MBNL1_4056	1208.80830274101	5.84155533482879e-13	9.58103583326086e-12	-1.57135430914421	0	1	0	PFOS20vsDMSO.txt	4154	MBNL1
FOLH1_21200	97.4718346248969	6.59916113701052e-13	1.07422435049833e-11	-5.22037116299968	0	1	0	PFOS20vsDMSO.txt	2346	FOLH1
RPL9_5956	2657.25716961881	6.80457067593899e-13	1.09939518756775e-11	1.62429342943439	1	0	0	PFOS20vsDMSO.txt	6133	RPL9
CD163_14001	376.587512881873	7.40665088388242e-13	1.18780734545225e-11	-3.80661748835415	0	1	0	PFOS20vsDMSO.txt	9332	CD163
SULT1B1_6880	444.754119352261	8.69228928133942e-13	1.38373575691911e-11	-2.24461817047238	0	1	0	PFOS20vsDMSO.txt	27284	SULT1B1
ABCC2_22	2233.61287145372	1.60053074196452e-12	2.52930588054977e-11	2.30495080168833	1	0	0	PFOS20vsDMSO.txt	1244	ABCC2
FGF2_2405	145.526207731049	1.76784946727977e-12	2.77347398308747e-11	2.98461285520377	1	0	0	PFOS20vsDMSO.txt	2247	FGF2
MASP2_27484	914.033836771236	1.91650058555492e-12	2.98505307030676e-11	-1.92910004479013	0	1	0	PFOS20vsDMSO.txt	10747	MASP2
RPS2_5983	1417.28887735739	1.94136935372803e-12	3.00218903630085e-11	1.7369739688446	1	0	0	PFOS20vsDMSO.txt	6187	RPS2
GADD45A_2569	553.026553449845	2.12302830891256e-12	3.25982715517425e-11	1.99337701047837	1	0	0	PFOS20vsDMSO.txt	1647	GADD45A
VDAC2_28051	284.303865351248	2.43094365143325e-12	3.70633310236125e-11	2.36719736847474	1	0	0	PFOS20vsDMSO.txt	7417	VDAC2
RPS25_5991	2678.64025079126	2.50499723938369e-12	3.79253078550049e-11	1.53700948138077	1	0	0	PFOS20vsDMSO.txt	6230	RPS25
ANO10_292	179.91158608493	2.96452492512028e-12	4.45708087700376e-11	2.60082920174961	1	0	0	PFOS20vsDMSO.txt	55129	ANO10
RPS13_5977	1412.89390242872	3.51321327397932e-12	5.24559085390706e-11	1.68132997994721	1	0	0	PFOS20vsDMSO.txt	6207	RPS13
IFITM3_17816	19750.1164913898	3.54552060484775e-12	5.25756993801053e-11	-1.84457641775904	0	1	0	PFOS20vsDMSO.txt	10410	IFITM3
RPL11_5914	11064.7807437726	4.64928644803102e-12	6.84741847618175e-11	1.51162785108815	1	0	0	PFOS20vsDMSO.txt	6135	RPL11
MYC_4394	505.053982408003	5.75437431458719e-12	8.41771648046031e-11	2.84586094051125	1	0	0	PFOS20vsDMSO.txt	4609	MYC
WDR43_7707	594.075521891166	6.19786551463161e-12	9.00562338199828e-11	1.90427343408843	1	0	0	PFOS20vsDMSO.txt	23160	WDR43
CALR_943	3772.99255731085	6.25573211303819e-12	9.02910668315179e-11	-1.57287426182209	0	1	0	PFOS20vsDMSO.txt	811	CALR
MPC2_4243	1033.51893290161	8.09450558685199e-12	1.16056984076388e-10	-1.51509231733738	0	1	0	PFOS20vsDMSO.txt	25874	MPC2
RPL36_5938	712.499488856165	1.50280470942197e-11	2.14050802361747e-10	1.72705057881165	1	0	0	PFOS20vsDMSO.txt	25873	RPL36
TES_7031	159.293162342677	1.76863413480625e-11	2.50267509925199e-10	2.38114028726838	1	0	0	PFOS20vsDMSO.txt	26136	TES
LAP3_3740	1332.87387193087	2.13767922550263e-11	3.00524384624233e-10	-1.95650983753851	0	1	0	PFOS20vsDMSO.txt	51056	LAP3
SUPV3L1_6897	162.308895111002	2.91724386523964e-11	4.07473094725407e-10	2.47044276710516	1	0	0	PFOS20vsDMSO.txt	6832	SUPV3L1
AGXT2_28617	58.9790888596367	4.10453774422255e-11	5.69636167707809e-10	-7.84539073825955	0	1	0	PFOS20vsDMSO.txt	64902	AGXT2
SERPINE1_6253	1242.85541119041	4.28677848346062e-11	5.91138561572754e-10	2.59812421449999	1	0	0	PFOS20vsDMSO.txt	5054	SERPINE1
VDAC2_28052	262.704868108494	6.28952511833468e-11	8.6182416969586e-10	2.27617986158544	1	0	0	PFOS20vsDMSO.txt	7417	VDAC2
PRELID3B_6554	888.590313943838	6.4662639892335e-11	8.80469279037141e-10	1.58056628104854	1	0	0	PFOS20vsDMSO.txt	51012	PRELID3B
PTGFR_5569	228.611610817496	7.77585551357094e-11	1.05217044918007e-09	-2.62789834457317	0	1	0	PFOS20vsDMSO.txt	5737	PTGFR
DDC_18548	419.222558329092	7.84691638597914e-11	1.05519093016428e-09	-2.28084436975976	0	1	0	PFOS20vsDMSO.txt	1644	DDC
SULT2A1_24513	2763.53593141943	1.63127342727707e-10	2.18006603089806e-09	-2.56791962184021	0	1	0	PFOS20vsDMSO.txt	6822	SULT2A1
TSKU_7371	1215.63373706803	2.06846331822812e-10	2.74737612513121e-09	2.74765183213002	1	0	0	PFOS20vsDMSO.txt	25987	TSKU
CTSS_25157	6166.83847701817	2.62540724359206e-10	3.46585773315659e-09	-2.38142108148882	0	1	0	PFOS20vsDMSO.txt	1520	CTSS
DDC_27100	196.998334058528	2.72780661949277e-10	3.57921292800112e-09	-2.37077621824516	0	1	0	PFOS20vsDMSO.txt	1644	DDC
BCL2L1_21647	2318.72130395717	3.28196875492604e-10	4.28039900868366e-09	1.71517695190928	1	0	0	PFOS20vsDMSO.txt	598	BCL2L1
HIST1H2BD_18171	609.352192613387	3.94718538341402e-10	5.11715949406668e-09	-1.8521537677916	0	1	0	PFOS20vsDMSO.txt	3017	HIST1H2BD
HSP90AB1_3128	1885.0810008156	4.12266904508972e-10	5.3128443348924e-09	1.76938865623472	1	0	0	PFOS20vsDMSO.txt	3326	HSP90AB1
PSAT1_10692	206.97777066486	4.73026736937186e-10	6.05978038739057e-09	2.54975914424964	1	0	0	PFOS20vsDMSO.txt	29968	PSAT1
PSMA4_10918	982.236407946363	5.02798189594756e-10	6.40328282630969e-09	1.56745911253822	1	0	0	PFOS20vsDMSO.txt	5685	PSMA4
HPN_25853	3089.17971716168	6.02641649540609e-10	7.62993667400829e-09	-1.56209139733207	0	1	0	PFOS20vsDMSO.txt	3249	HPN
ALAS1_28273	849.72450408518	6.1440729110773e-10	7.73367317004788e-09	1.77998999553939	1	0	0	PFOS20vsDMSO.txt	211	ALAS1
GSR_21104	814.455834023898	6.96993107106729e-10	8.67235676371303e-09	1.63089925717097	1	0	0	PFOS20vsDMSO.txt	2936	GSR
RAN_5725	1941.04024842333	6.95544874698693e-10	8.67235676371303e-09	1.69102980552362	1	0	0	PFOS20vsDMSO.txt	5901	RAN
IFITM2_11682	7816.35115143743	9.27008501032449e-10	1.146841945563e-08	-1.79414533092269	0	1	0	PFOS20vsDMSO.txt	10581	IFITM2
APOC1_19115	26392.4195019141	1.07903015813889e-09	1.32732971157426e-08	-1.60008808644684	0	1	0	PFOS20vsDMSO.txt	341	APOC1
EIF3E_2094	3746.97933651377	1.29282445303714e-09	1.58133612476012e-08	1.41961094208989	0	0	0	PFOS20vsDMSO.txt	3646	EIF3E
MAOB_13383	2109.43146931291	1.52358518204045e-09	1.85312467366156e-08	-1.70844076589392	0	1	0	PFOS20vsDMSO.txt	4129	MAOB
BAMBI_634	308.210051312847	2.07167201646186e-09	2.50568151711728e-08	2.06568825831675	1	0	0	PFOS20vsDMSO.txt	25805	BAMBI
SLCO1B1_14765	4106.60965753604	2.47921814031554e-09	2.98194848543508e-08	-1.70797176457234	0	1	0	PFOS20vsDMSO.txt	10599	SLCO1B1
NET1_27578	241.194634805934	2.53354096534316e-09	3.03045093368395e-08	-2.01925050115243	0	1	0	PFOS20vsDMSO.txt	10276	NET1
SLC25A6_14758	290.704118822833	2.62070516877383e-09	3.11748719252491e-08	1.78088597016718	1	0	0	PFOS20vsDMSO.txt	293	SLC25A6
